ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
30,Interdisciplinary Studies,3020,International Studies,302001,International & Global Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,32,international-global-studies,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3019,Nutrition Sciences,301901,Nutrition Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,47,nutrition-sciences-6,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131306,Foreign Language Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,foreign-language-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3013,Medieval & Renaissance Studies,301301,Medieval & Renaissance Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,medieval-renaissance-studies-6,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131307,Health Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,health-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131308,Family & Consumer Sciences Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,family-consumer-sciences-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131309,Technology & Industrial Arts Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,technology-industrial-arts-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5202,"Business Administration, Management, & Operations",520299,"Other Business Administration, Management, & Operations",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,73,other-business-administration-management-operations,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3012,Historic Preservation & Conservation,301299,Other Historic Preservation & Conservation,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,other-historic-preservation-conservation,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131311,Mathematics Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,13,mathematics-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
