ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
24,Liberal Arts & Humanities,2401,Liberal Arts & Sciences,240103,Humanistic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,21,humanistic-studies,"Bronx County, NY",05000US36005,bronx-county-ny
24,Liberal Arts & Humanities,2401,Liberal Arts & Sciences,240102,General Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,general-studies,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160101,General Foreign Languages & Literatures,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,general-foreign-languages-literatures,"Bronx County, NY",05000US36005,bronx-county-ny
24,Liberal Arts & Humanities,2401,Liberal Arts & Sciences,240101,Liberal Arts & Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,7,liberal-arts-sciences-6,"Bronx County, NY",05000US36005,bronx-county-ny
23,English,2301,General English Language & Literature,230101,General English Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,198,general-english-language-literature-6,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160102,Linguistics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,linguistics,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1612,"Classical Languages, Literatures, & Linguistics",161203,Latin Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,latin-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1612,"Classical Languages, Literatures, & Linguistics",161200,"General Classical Language, Literature, & Linguistics",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,general-classical-language-literature-linguistics,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160104,Comparative Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,4,comparative-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1611,"Middle Eastern & Semitic Languages, Literatures, & Linguistics",161102,Hebrew Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,hebrew-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160905,Spanish Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,31,spanish-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1604,"Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics",160402,Russian Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,russian-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160902,Italian Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,6,italian-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160901,French Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,11,french-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
16,Language & Linguistics,1605,"Germanic Languages, Literatures, & Linguistics",160501,German Language & Literature,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,german-language-literature,"Bronx County, NY",05000US36005,bronx-county-ny
